JFact,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
7.356279876550748,ALE+,DL,1046,5,0,4,0,6053,5002,2266,2733,3,45.302,1.092,0.06,0,2266,0,0,100,0,3,2.57,0,0,0,0,0,0,0,1291,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57,0,73.586,0,0,0,0,0,0,0,0.06,0,0,45.302,54.638,0,0,0,0,0,0,0,0,0,113,6.915,0.096,2,0.108,10,0.008,0,0,0,1,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.640648995343156,ALER+,DL,2795,5,0,1,0,26028,23228,10550,12674,4,45.419,0.235,0.017,0,10550,0,0,100,0,3,2.731,0,0,0,0,0,0,0,7708,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.731,0,29.969,0,0,0,0,0,0,0,0.009,0,0,45.419,54.563,0,0,0,0,0,0,0,0,0,208,6.815,0.072,3,0.074,12,0.005,0,0,0,1,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0
11.253014189463805,ALEHIF+,DL,168,19,0,1387,0,7651,7465,281,7169,15,3.764,1.286,0.201,97,72,0,34.52,25.623,0,12,3.221,0,0,0,0,0,82,0,179,0,0,0,0,0,0,0,0,31.418,0,68.582,0,0,0,0,0,0,0,0,0,0,0,0,7,0.133,92.737,53.073,0,0,0,0,0,0,30.726,0.04,0.054,0.013,2.264,62.639,0,0.013,0.054,0,0.027,0,0,0,0.014,18,2.8,0.599,2,0.113,11,0.018,1,1,0,1,0,0.056,2,0.012,0.01,8.83,129,0,0,0,0,1.5,0,33.396,0,0,0,0,0,0,0,0,0,0,0,0
6.641182169740591,SHOIN,DL,100,8,0,5,0,819,712,672,11,29,94.382,0.217,4.073,2,257,13,0.298,38.244,1.935,11,2.509,77,7,0,100,100,15,25,153,28,1,0,0,3,1,0,6,6.466,10.776,65.948,12.069,0.431,0,0,6.96,0,3,0,1.293,0.431,0,2.586,7,0.05,80.769,0,0,0,0,0,20.879,80.769,80.769,0.281,0.843,0.562,36.376,1.404,0,0.562,0.983,0.421,0.421,55.899,0,0,0.605,23,4,1.01,2,0.232,7,0.082,2,2,0,1,0,0.19,2,0.286,0.123,0.759,13,0,0,0,0,2.107,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0
10.877008917864554,ALC,DL,41717,103,0,0,0,137526,95706,95500,0,206,99.785,0,0.215,0,95310,0,0,99.801,0,3,2.494,0.048,0,0,0,0,0,0,43686,3520,0,0,0,0,0,0,0,0,0,92.543,7.457,0,0,0,0,0,0,0,0,0,0,0,1,0.494,0,0,0,0,0,0,0,0,0,0,0.108,0,99.586,0,0,0,0.108,0,0,0.199,0,0,0.003,3164,5.725,0.01,5,0.076,16,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.63200177739563,ALHF(D),DL,260,571,658,0,6,3717,2229,258,0,1971,11.575,0,88.425,0,258,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.727,0.045,11.575,0,19.695,0,21.669,0,0,0,0.808,2.531,0.652,29,6.333,0,1,0.11,5,0.019,1,1,0,1,0,0.002,2,0,0.006,0.934,31,0,0,0,0,0,25.482,0,0,0,0,0,0,0,0,0,0,0,0,0
6.206575926724928,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
10.840364918018672,ALERI+,DL,17935,10,0,0,0,35886,17942,17934,0,8,99.955,0,0.045,0,17934,0,0,100,0,3,3,0,0,0,0,0,0,0,17934,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.011,0,0.017,99.955,0,0,0,0,0,0.006,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.125,2,0.056,0.056,0,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0
5.996452088619021,ALF(D),RL,38,22,13,77,4,260,187,20,96,71,10.695,27.453,37.968,0,20,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16,0,10.695,51.337,6.952,0,11.765,0,0,0,2.674,0.342,0.524,4,2.222,2.632,2,0.084,2,0.057,0,0,0,1,0.003,0,0,0,0.03,0,0,0,0,0,0,0,6.417,0,0,0,0,0,0,0,0,0,0,0,0,0
7.590346945602565,SROIF,DL,2608,68,0,102,0,6061,3386,3155,111,120,93.178,0.097,3.544,214,2428,1,6.783,76.957,0.032,7,2.204,5.675,0.345,0,12.745,99.02,193,13,221,0,0,0,0,0,9,0,0,44.266,2.982,50.688,0,0,0,0,0,0,0,0,0,2.064,0,0,3,0.046,0,88.235,0,0,0,0,0,0,88.235,0.65,0.768,0.797,83.668,3.012,0,0.089,0.709,0,0.148,3.16,0,0,0.041,946,5.374,0.077,3,0.362,15,0.007,4,1.8,1.471,2,0,0.065,4,0.029,0.012,0.059,6,0,0,0,0.118,6.35,0,0,0,0,0.266,0,0,0,0,0,0.266,0,0,0
6.013715156042802,SF(D),DL,20,10,7,37,4,246,209,69,99,41,33.014,22.664,19.617,0,22,1,0,31.884,1.449,8,2.261,90,0,0,0,0,2,1,0,2,0,0,0,2,0,0,0,28.571,14.286,0,28.571,0,0,0,0,0,0,0,28.571,0,0,0,4,0.033,0,50,0,0,0,0,0,0,0,0.478,4.785,0,10.526,17.703,3.349,0.957,4.785,0,0,22.01,2.871,0.35,0.709,7,4.75,0,1,0.298,4,0.295,0,0,0,1,0.011,0,0,0,0.153,0.457,1,0,0,0,0,0.478,2.392,20.574,0,0,0,0,0,0,9.091,0,0,0,0,0
11.44045154164662,SRI,DL,6977,28,0,0,0,19444,12440,12377,7,56,99.494,0,0.45,33,11367,936,0.267,91.84,7.562,24,2.767,0,0,0,0,0,1682,79,6554,0,0,0,0,0,0,0,0,20.229,0.95,78.821,0,0,0,0,0,0,0,0,0,0,0,0,16,0.042,83.583,89.594,0,0,0,0,0,0,24.184,0.024,0.129,0.169,91.704,0.056,0,0,0.064,0,0.032,0,0,0,0.001,114,4.385,0.029,3,0.016,13,0.004,5,2.143,3.704,2,0,0.203,4,0.148,0.051,0,0,79,0,0,0,7.789,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0
7.090076835776092,ALERI+,DL,577,30,0,0,0,989,382,360,6,16,94.241,0.411,4.188,1,2,356,0.278,0.556,98.889,11,5.317,0,0,0,0,0,357,0,420,0,0,0,0,0,0,0,0,45.946,0,54.054,0,0,0,0,0,0,0,0,0,0,0,0,5,0.432,17.857,4.048,0,0,0,0,0,0,75.476,0.785,0,2.618,0.785,1.571,0,0,0,0,0.262,0,0,0,0,0,0,0,1,0,0,0,5,2,0,1,0,0.16,4,0.055,0.055,0,0,0,0,0,0,93.455,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0
6.222576268071369,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.53813982376767,ALHIN(D),DL,90,3,87,0,9,2304,2125,2119,0,6,99.718,0,0.282,0,2119,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.047,99.718,0,0.094,0,0,0,0.047,0,0,0.967,0,32,6.25,0,1,0.359,2,0.026,1,1,0,1,0,0.5,2,0.667,0.231,0.046,2,0,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0
6.226536669287466,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
10.985055406594979,SHI,DL,29036,29,0,0,0,91018,61953,61930,0,23,99.963,0,0.037,219,61442,0,0.354,99.212,0,7,2.486,0.024,0,0,0,0,219,0,29670,0,0,0,0,0,0,0,0,0.733,0,99.267,0,0,0,0,0,0,0,0,0,0,0,0,3,0.161,0,49.201,0,0,0,0,0,0,49.532,0.015,0,0.015,99.601,0,0,0,0,0,0,0.008,0,0,0,14184,2.808,0.007,3,0.489,12,0,3,1.5,0,1,0,0.13,3,0.052,0.026,0,0,0,0,0,0.008,0.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0014148779611505,ALF(D),RL,39,22,13,81,4,266,192,20,100,72,10.417,27.127,37.5,0,20,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.417,0,10.417,52.083,6.771,0,11.458,0,0,0,2.604,0.333,0.524,4,2.222,2.564,2,0.083,2,0.054,0,0,0,1,0.003,0,0,0,0.028,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
6.198478716492308,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.22455842927536,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.942156705699469,ALE,DL,837,1,0,0,0,3975,3137,1058,2079,0,33.726,2.113,0,0,1058,0,0,100,0,3,2.071,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.071,0,0,0,0,0,0,0,0,0,0,0,0,33.726,66.274,0,0,0,0,0,0,0,0,0,22,3.006,0.358,4,0.025,9,0.017,0,0,0,1,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20455776256869,SHOIN(D),DL,82,61,51,19,8,535,342,108,19,215,31.579,1.624,62.865,0,100,5,0,92.593,4.63,4,2.148,7.317,2.439,0,0,52.632,0,3,0,0,3,0,7,0,2,0,0,0,20,0,0,20,0,46.667,0.15,0,1,1,0,13.333,0,0,1,0.139,10,0,0,0,0,0,0,0,0,0.585,15.205,2.339,29.24,5.556,12.281,0.585,15.205,0.585,1.462,0.877,0,0.622,0.344,7,2.3,2.469,3,0.081,7,0.086,4,4,0,1,0.001,0.064,2,0.009,0.032,5.433,32,0,0,0,0.292,1.462,12.865,0,0,0,0,0,0,0,0,1.462,0,0,0,0
6.455198563340122,ALCIQ,DL,498,12,0,0,0,1063,554,541,0,13,97.653,0,2.347,2,537,0,0.37,99.261,0,3,2.087,0.402,0,0,0,0,0,0,46,0,1,0,0,0,0,0,0,0,0,97.872,0,2.128,0,0,0,0,0,0,0,0,0,0,1,0.087,0,0,0,0,0,0,57.447,0,0,0,0.722,0,97.292,0,0,1.444,0,0.181,0,0.181,0,0,0.002,109,7.191,0,1,0.219,7,0.015,0,0,0,1,0,0,0,0,0.008,0.936,15,0,0,0,0,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72453251118548,ALEH+,DL,3832,4,0,0,0,23394,19558,7277,12278,3,37.207,0.321,0.015,0,7277,0,0,100,0,3,2.435,0,0,0,0,0,0,0,3163,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,0,90.515,0,0,0,0,0,0,9.485,0.005,0,0.01,37.207,62.777,0,0,0,0,0,0,0,0,0,241,4.303,0.078,6,0.063,15,0.005,2,2,0,1,0,0.667,2,0.667,0.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.510977752014095,ALHOIF+(D),RL,32,12,14,1190,3,1407,1349,21,1269,59,1.557,6.973,4.374,0,21,0,0,100,0,2,2,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.89,0.148,1.557,88.213,1.038,0,0.89,0,0.074,0,0.593,0.438,0.364,4,2.625,0,1,0.092,3,0.099,2,2,0,1,0.004,0.182,2,0.061,0.054,0,0,0,0,0,0,0,0.593,0,0,0,0,0,5.856,0,0,0,0,0,0,0
5.986452005284438,SHIN(D),DL,48,27,8,0,2,237,155,55,0,100,35.484,0,64.516,0,50,0,0,90.909,0,5,2.055,18.75,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0,0,1,0.055,100,0,0,0,66.667,0,0,33.333,33.333,1.29,16.129,6.452,32.258,0,5.161,0.645,16.129,0.645,8.387,3.226,2.581,0.167,0.375,5,2.474,2.128,2,0.091,6,0.178,3,2.5,0,1,0.002,0.094,2,0.057,0.079,2.19,6,0,0,0,2.581,0,4.516,0,0,0,0,0,0,0,0,0,0,0,0,0
6.198478716492308,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.214608098422191,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
5.991464547107982,ALF(D),RL,39,22,13,79,4,264,190,20,98,72,10.526,27.147,37.895,0,20,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.526,0,10.526,51.579,6.842,0,11.579,0,0,0,2.632,0.333,0.524,4,2.222,2.564,2,0.083,2,0.054,0,0,0,1,0.003,0,0,0,0.028,0,0,0,0,0,0,0,6.316,0,0,0,0,0,0,0,0,0,0,0,0,0
7.952966790923131,ALEI+,DL,2478,11,0,0,0,12904,10415,3228,7178,9,30.994,0.662,0.086,0,3228,0,0,100,0,3,2.27,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27,63.448,51.494,0,0,0,0,0,0,0,0.048,0,0,30.994,68.92,0,0,0,0,0.038,0,0,0,0,207,5.093,0.121,5,0.083,14,0.005,0,0,0,1,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.206575926724928,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
7.029972911706386,SHIQ,DL,455,186,0,0,0,1980,1340,942,0,398,70.299,0,29.701,0,794,0,0,84.289,0,18,2.285,34.725,0,0,0,0,0,0,160,42,19,0,21,0,0,0,0,0,0,66.116,17.355,7.851,0,8.678,2.48,0,2,1,0,0,0,0,1,0.257,72.727,0,0,0,0,0,0,0,42.562,0.075,10.299,4.254,59.254,0,0,0,10,0,5.075,11.045,0,0,0.262,23,3.044,0.441,3,0.048,14,0.061,5,2.111,0,1,0,0.029,5,0.008,0.023,0.059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.265429723253953,ALE+,DL,1187,1,0,0,0,5261,4073,1687,2385,1,41.419,1.438,0.025,0,1687,0,0,100,0,3,2.7,0,0,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0,100,0,0,0,0,0,0,0,0.025,0,0,41.419,58.556,0,0,0,0,0,0,0,0,0,25,3.776,0.084,2,0.021,9,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1459844677143876,ALCOIN(D),DL,715,223,202,460,8,5707,4568,2424,1075,1069,53.065,0.515,23.402,10,719,10,0.413,29.662,0.413,24,2.041,41.538,0,0.435,0.87,0,2,3,1,87,1,0,1,0,0,0,0,2.105,3.158,1.053,91.579,1.053,0,1.053,0.95,0,1,1,0,0,0,0,4,0.01,4.444,0,0,0,0,0,96.667,0,0,0,4.86,0,15.959,10.158,4.116,0.81,4.641,0.022,0.525,36.734,4.05,0.283,0.717,36,4.185,0.14,2,0.048,7,0.008,0,0,0,1,0,0,0,0,0.004,0.653,48,0,0,0,0,0.372,4.378,6.874,0,0,0.175,0,0.109,0,6.217,0,0,0,0,0
6.20050917404269,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.744059186311348,ALE,DL,555,2,0,0,0,2282,1725,734,991,0,42.551,3.33,0,0,734,0,0,100,0,3,2.114,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.114,0,0,0,0,0,0,0,0,0,0,0,0,42.551,57.449,0,0,0,0,0,0,0,0,0,18,2.686,0.36,3,0.03,13,0.039,0,0,0,1,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1779441140506,SHIN(D),DL,56,69,28,0,4,556,404,179,0,225,44.307,0,55.693,0,118,1,0,65.922,0.559,3,2.173,46.429,0,0,0,0,0,0,4,1,18,0,8,0,0,0,0,0,0,12.903,3.226,58.065,0,25.806,0.274,0,2,1,0,0,0,0,1,0.173,90.323,12.903,0,0,0,0,6.452,0,6.452,0.495,16.584,0.99,29.208,0,4.208,0.495,16.584,0.495,7.426,14.851,0.248,0.5,0.516,7,3.091,0,1,0.13,3,0.055,2,1.333,0,1,0.001,0.029,2,0.003,0.02,16.456,117,0,0,0,0.743,0.248,6.683,0,0,0,0,0,0,0,0,0.743,0,0,0,0
6.249975242259483,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
6.042632833682381,AL(D),DL,23,2,3,78,2,322,295,17,278,0,5.763,31.945,0,0,17,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.763,52.881,0,0,0,0,0,0,0,0.13,0,5,1.889,0,1,0.233,6,0.234,0,0,0,1,0,0,0,0,0.234,0,0,0,0,0,0,0,0,21.695,0,0,0,0,0,0,19.661,0,0,0,0,0
6.2285110035911835,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
7.853993087224244,SHN(D),DL,1683,44,38,1627,7,10025,8261,2385,5710,166,28.871,0.837,2.009,0,2294,0,0,96.184,0,7,2.108,2.436,0,0,0,0,0,3,225,6,6,10,6,0,0,0,0,0,1.172,87.891,2.344,2.344,3.906,2.344,2.56,1,1,1,0,0,0,0,4,0.027,0,88.142,0,0,0,0,0,0,3.557,0.024,0.508,0.061,27.769,69.12,0.46,0,0.508,0,0,1.102,0,0.023,0.055,68,4.004,0.178,6,0.039,14,0.016,5,5,0,1,0,0.116,2,0.011,0.009,1.499,101,0,0,0,0,0,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0
6.198478716492308,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
